,WORKSITE_STATE,SOC2,total_positions,avg_wage,avg_pw,wage_gap,avg_pw_level,sec_entity_rate,h1b_dep_rate,out_of_state_rate,new_emp_prop,cont_emp_prop,change_prev_prop,concurrent_prop,change_emp_prop,amend_pet_prop
323,NJ,11,223.0,192165.52286995514,175957.30582959641,16208.217040358744,2.291479820627803,0.04932735426008968,0.08520179372197309,0.6233183856502242,0.06726457399103139,0.2242152466367713,0.09417040358744394,0.0,0.21973094170403587,0.2062780269058296
324,NJ,13,360.0,126462.53344444446,106345.92111111112,20116.61233333333,2.4916666666666667,0.1,0.14722222222222223,0.48333333333333334,0.12777777777777777,0.25648148148148153,0.06388888888888888,0.005555555555555556,0.21666666666666667,0.2657407407407407
325,NJ,15,3838.0,133469.18409067224,121786.11646690985,11683.067623762376,2.5109431995831164,0.30276185513288173,0.43564356435643564,0.6203751954142783,0.12408372416188987,0.23759770713913497,0.061724856696195936,0.002214695153725899,0.19391175959701235,0.2569654333854438
326,NJ,17,208.0,111005.79807692308,100648.36442307691,10357.433653846154,2.3509615384615383,0.23557692307692307,0.2403846153846154,0.35096153846153844,0.14903846153846154,0.3557692307692308,0.0673076923076923,0.009615384615384616,0.2548076923076923,0.17307692307692307
327,NJ,19,108.0,95276.08657407407,80572.66111111111,14703.425462962963,2.037037037037037,0.018518518518518517,0.1388888888888889,0.1388888888888889,0.3425925925925926,0.28703703703703703,0.07407407407407407,0.0,0.2222222222222222,0.09259259259259259
328,NJ,21,15.0,45100.42666666667,39438.18666666666,5662.2400000000025,1.2666666666666666,0.0,0.0,0.7333333333333333,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0
329,NJ,23,5.0,85306.0,84685.2,620.8,1.6,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.2
330,NJ,25,27.0,89242.52555555555,71899.7074074074,17342.818148148148,1.2962962962962963,0.0,0.07407407407407407,0.037037037037037035,0.42592592592592593,0.12962962962962962,0.037037037037037035,0.0,0.0,0.07407407407407407
331,NJ,27,14.0,101704.14571428571,79065.14285714286,22639.002857142856,2.5,0.0,0.0,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.0,0.14285714285714285,0.21428571428571427
332,NJ,29,126.0,96254.90317460317,86199.49523809526,10055.407936507936,1.3253968253968254,0.8253968253968254,0.047619047619047616,0.18253968253968253,0.07539682539682539,0.08333333333333333,0.01984126984126984,0.0,0.09523809523809523,0.027777777777777776
333,NJ,41,19.0,155853.05684210526,128996.05263157895,26857.004210526313,2.526315789473684,0.0,0.5263157894736842,0.7368421052631579,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.0,0.3684210526315789,0.21052631578947367
334,NM,11,7.0,131821.37142857144,119261.37142857142,12560.0,1.4285714285714286,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855
335,NM,13,2.0,56066.399999999994,56066.399999999994,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
336,NM,15,39.0,98563.25230769231,90003.69743589744,8559.554871794871,2.58974358974359,0.3333333333333333,0.4358974358974359,0.6153846153846154,0.1282051282051282,0.23076923076923078,0.15384615384615385,0.0,0.2564102564102564,0.23076923076923078
337,NM,17,26.0,109577.42538461539,101899.23076923077,7678.194615384616,2.076923076923077,0.0,0.07692307692307693,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.19230769230769232,0.4230769230769231
338,NM,19,23.0,104583.69565217392,68979.08695652174,35604.608695652176,1.2608695652173914,0.0,0.0,0.043478260869565216,0.43478260869565216,0.30434782608695654,0.13043478260869565,0.0,0.08695652173913043,0.043478260869565216
339,NM,21,1.0,40206.0,40206.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
340,NM,25,21.0,71876.24761904762,60371.76190476191,11504.485714285714,1.9523809523809523,0.0,0.0,0.0,0.6666666666666666,0.23809523809523808,0.0,0.0,0.0,0.0
341,NM,29,5.0,65062.44,52740.44,12322.0,1.6,0.4,0.4,0.4,0.6,0.2,0.2,0.0,0.0,0.0
342,NV,11,20.0,150242.03399999999,128991.2,21250.834,2.95,0.1,0.1,0.6,0.1,0.3,0.1,0.0,0.35,0.15
343,NV,13,7.0,103807.45142857144,74538.14285714286,29269.308571428573,2.5714285714285716,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857
344,NV,15,154.0,120924.135,105390.71948051949,15533.415519480517,2.616883116883117,0.42857142857142855,0.37662337662337664,0.6883116883116883,0.11818181818181818,0.22640692640692636,0.046753246753246755,0.0,0.24155844155844158,0.27619047619047615
345,NV,17,24.0,106780.0625,84450.71666666666,22329.345833333336,2.25,0.16666666666666666,0.125,0.6666666666666666,0.0,0.2916666666666667,0.125,0.0,0.375,0.20833333333333334
346,NV,19,9.0,70020.13333333333,59903.977777777785,10116.155555555555,1.6666666666666667,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0
347,NV,21,1.0,47465.6,47465.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
348,NV,23,1.0,115000.0,80413.0,34587.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
349,NV,25,5.0,95600.6,67172.6,28428.0,1.8,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0
350,NV,29,9.0,114159.02222222222,79613.08888888889,34545.933333333334,1.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222
351,NV,41,1.0,141398.4,133266.0,8132.399999999994,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
352,NY,11,612.0,190109.6541339869,172014.64673202616,18095.007401960786,2.2287581699346406,0.011437908496732025,0.017973856209150325,0.511437908496732,0.0784313725490196,0.2549019607843137,0.07679738562091504,0.0,0.14869281045751634,0.1437908496732026
353,NY,12,1.0,75000.0,74360.0,640.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354,NY,13,1312.0,151221.2202439024,118250.5949695122,32970.625274390244,2.658536585365854,0.03277439024390244,0.03201219512195122,0.5327743902439024,0.08536585365853659,0.2926829268292683,0.08231707317073171,0.0038109756097560975,0.21722560975609756,0.1836890243902439
355,NY,15,4627.0,148589.63136805705,127305.36304300842,21284.26832504863,2.514372163388805,0.1424248973416901,0.15323103522800952,0.7317916576615517,0.06358331532310352,0.20809739932281535,0.06488005186946186,0.0,0.14657445429003674,0.15615589654923998
356,NY,17,313.0,110835.0238658147,94574.7501597444,16260.273706070288,2.319488817891374,0.09584664536741214,0.07987220447284345,0.4185303514376997,0.1501597444089457,0.3258785942492013,0.07667731629392971,0.006389776357827476,0.2364217252396166,0.14057507987220447
357,NY,19,343.0,95852.62734693878,78824.07755102041,17028.549795918367,1.9271137026239067,0.023323615160349854,0.01749271137026239,0.10787172011661808,0.46938775510204084,0.3119533527696793,0.03498542274052478,0.0029154518950437317,0.08746355685131195,0.0641399416909621
358,NY,21,125.0,46248.762480000005,43569.9408,2678.8216800000005,1.208,0.008,0.0,0.0,0.536,0.064,0.016,0.008,0.024,0.352
359,NY,23,136.0,248301.44470588237,175471.7411764706,72829.70352941177,2.4779411764705883,0.007352941176470588,0.0,0.3161764705882353,0.16176470588235295,0.2647058823529412,0.051470588235294115,0.0,0.40441176470588236,0.125
360,NY,25,98.0,106088.05336734695,76272.95714285714,29815.096224489793,1.5816326530612246,0.01020408163265306,0.0,0.08163265306122448,0.5102040816326531,0.29591836734693877,0.07142857142857142,0.0,0.04081632653061224,0.05102040816326531
361,NY,27,215.0,114919.88520930233,75123.36837209303,39796.51683720931,2.2418604651162792,0.018604651162790697,0.037209302325581395,0.6651162790697674,0.12093023255813953,0.16744186046511628,0.046511627906976744,0.0,0.13023255813953488,0.06976744186046512
362,NY,29,2398.0,80273.26259799833,76699.83719766473,3573.425400333611,1.0838198498748957,0.9299416180150125,0.0050041701417848205,0.9282735613010842,0.03815679733110926,0.024499582985821517,0.009070058381984988,0.0008340283569641367,0.019599666388657216,0.01365721434528774
363,NY,41,52.0,194052.19846153847,170665.62307692308,23386.575384615382,3.1923076923076925,0.0,0.019230769230769232,0.5576923076923077,0.057692307692307696,0.40384615384615385,0.09615384615384616,0.0,0.19230769230769232,0.07692307692307693
